
 displacements (vx,vy,vz) for set TIPMARKER and time  0.2616531E+02

         4  1.422955E-03  1.116834E-01  2.777696E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2640284E+02

         4  1.437861E-03  1.134660E-01  2.616800E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2675914E+02

         4  1.458351E-03  1.148517E-01  3.699490E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2711544E+02

         4  1.476092E-03  1.142094E-01  5.469755E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2747174E+02

         4  1.494212E-03  1.138475E-01  5.842894E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2782804E+02

         4  1.515185E-03  1.155464E-01  3.842159E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2818434E+02

